\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},O=\Pi_{Occ}=\frac{L}{K},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln\left(\frac{\lambda*W}{K}\right),\Pi_{Occ},\Pi_{Eff},\Pi_{Stall}
319771.69352640206,0.16267731156415557,1.0,11.0,0.1942826945447076,0.017507901465255722,0.15072537292514793,10.27746728964986,0.017507901465255722,0.15072537292514793,10.27746728964986
48951.72035456433,0.4129011601104742,1.0,6.0,0.21564161009019273,0.035309486140722,0.3456451508739183,9.006830323374805,0.035309486140722,0.3456451508739183,9.006830323374805
415027.5351351612,0.23062074669556917,1.0,3.0,0.28840204030735905,0.09178945608349309,0.207518714190405,11.837487858074189,0.09178945608349309,0.207518714190405,11.837487858074189
780933.9973668017,0.26607886024330424,1.0,3.5,0.1354359059062815,0.03796605439428256,0.23592461265347703,12.315482946345904,0.03796605439428256,0.23592461265347703,12.315482946345904
215935.86406067444,1.451484679592605,1.0,2.0,0.8365201316261837,0.34943081454685343,0.8966938326882793,11.589589536379446,0.34943081454685343,0.8966938326882793,11.589589536379446
166856.5228533295,0.2980605315631824,1.0,2.0,0.3430243583318062,0.15829537512669917,0.26087125168081743,11.331742396983854,0.15829537512669917,0.26087125168081743,11.331742396983854
164274.4498414411,0.3157992901613536,1.0,4.0,0.4458053894813224,0.10566668141760406,0.27444430619655946,10.622999421655278,0.10566668141760406,0.27444430619655946,10.622999421655278
1691801.1583715258,0.34876271881522847,1.0,3.5,0.17984468822554187,0.05010757850830806,0.2991876676219102,13.088541325056193,0.05010757850830806,0.2991876676219102,13.088541325056193
225599.14983477653,2.0059241140062722,1.0,2.0,1.066642232268625,0.4274360470567052,1.1005850461705668,11.63336784958499,0.4274360470567052,1.1005850461705668,11.63336784958499
1026846.9345054271,0.2954413220685294,1.0,6.0,0.15101604135212057,0.0248578089206609,0.25885142633814434,12.05024396720333,0.0248578089206609,0.25885142633814434,12.05024396720333
54561.03766641192,0.04774442335022551,1.0,6.0,0.05013824098407584,0.008321652303077569,0.046639685308498,9.115315842030936,0.008321652303077569,0.046639685308498,9.115315842030936
959583.5744984621,0.6434648704059127,1.0,2.5,0.3540422202083804,0.13244558041668247,0.4968067390265862,12.857963960900099,0.13244558041668247,0.4968067390265862,12.857963960900099
242063.06141015262,0.42477871011056506,1.0,4.0,0.6683430151299679,0.15450983285193906,0.354016510511214,11.01065919442873,0.15450983285193906,0.354016510511214,11.01065919442873
521617.37994890416,0.7022033476830549,1.0,2.0,0.7690921056588602,0.32537232622441287,0.5319234987390006,12.471542428937543,0.32537232622441287,0.5319234987390006,12.471542428937543
380397.64083987364,0.3105283068055012,1.0,4.0,0.4359070942381867,0.10343776455968244,0.27043034355224504,11.462678046736842,0.10343776455968244,0.27043034355224504,11.462678046736842
251246.56015951454,0.46702789483271284,1.0,4.0,0.7626540751612791,0.1745107305495236,0.38323851386262225,11.047895686250326,0.1745107305495236,0.38323851386262225,11.047895686250326
105129.70543847064,0.34123777428297936,1.0,6.0,0.5142250021540362,0.08222877834876692,0.2935928997547632,9.771190687516063,0.08222877834876692,0.2935928997547632,9.771190687516063
703149.5323487897,0.2167156832079716,1.0,4.5,0.10964523053787721,0.024073500771603872,0.19615516568296398,11.959247457448003,0.024073500771603872,0.19615516568296398,11.959247457448003
646114.0272029828,0.8804063311398016,1.0,2.0,0.4908634073989794,0.21948221977222682,0.6314878870733603,12.685584099329471,0.21948221977222682,0.6314878870733603,12.685584099329471
342881.14837945194,0.40209491635113226,1.0,4.5,0.2095152331840023,0.045507583064258124,0.33796748699922186,11.241061763155432,0.045507583064258124,0.33796748699922186,11.241061763155432
55597.89887637138,2.0853546978818605,1.0,6.0,2.795275288073255,0.3824552089915989,1.126666625750456,9.134141220411156,0.3824552089915989,1.126666625750456,9.134141220411156
74635.55041029342,0.4947608086934643,1.0,2.0,0.5658577520350885,0.24914564841297565,0.4019661998572411,10.527225039201088,0.24914564841297565,0.4019661998572411,10.527225039201088
479853.9700736202,0.24876840621866442,1.0,2.5,0.12631944808121523,0.04929268477288289,0.2221577905866439,12.164946375714804,0.04929268477288289,0.2221577905866439,12.164946375714804
1283349.3880210437,0.33773360461346574,1.0,2.0,0.17325300252243261,0.0830779439978384,0.29097684219207975,13.371836747105487,0.0830779439978384,0.29097684219207975,13.371836747105487
81176.47678629574,1.1130952235385392,1.0,10.0,4.489790459202622,0.37085920217136215,0.7481538031833529,9.00179569655923,0.37085920217136215,0.7481538031833529,9.00179569655923
58774.91411260685,0.05847541255396378,1.0,9.0,0.0621071540024059,0.006877093381126915,0.05682958274856333,8.784245834932861,0.006877093381126915,0.05682958274856333,8.784245834932861
886927.470588748,0.34791051376819787,1.0,3.0,0.17935534500630781,0.05806616587702567,0.29855562584161344,12.596906199936171,0.05806616587702567,0.29855562584161344,12.596906199936171
232666.54940879068,0.10457685384938219,1.0,2.0,0.11335544368417402,0.05512976147747332,0.0994623239374875,11.664214408551244,0.05512976147747332,0.0994623239374875,11.664214408551244
191654.75211405018,0.4474129800041728,1.0,6.0,0.7844570137546902,0.12287479340684361,0.36977781121690145,10.371691397099221,0.12287479340684361,0.36977781121690145,10.371691397099221
84623.28093679757,1.3288506881682405,1.0,5.5,1.1375229295908664,0.1879907488759613,0.8453748790008973,9.641216603941729,0.1879907488759613,0.8453748790008973,9.641216603941729
467683.37228710175,0.28268330228643473,1.0,5.0,0.3910211853030438,0.07529691378156698,0.2489542136092776,11.446108878567712,0.07529691378156698,0.2489542136092776,11.446108878567712
600643.6925230352,0.13789064097485804,1.0,2.5,0.06927401801262964,0.02733264386349269,0.12917623352483648,12.38946644813896,0.02733264386349269,0.12917623352483648,12.38946644813896
133000.4741105937,0.17318558813256066,1.0,3.0,0.20585963987456146,0.06636798411000541,0.15972277380820338,10.69949568329329,0.06636798411000541,0.15972277380820338,10.69949568329329
748376.5985770089,0.7624547156373556,1.0,2.5,0.43327605486308063,0.15982917400002405,0.5667075621188082,12.609370872418708,0.15982917400002405,0.5667075621188082,12.609370872418708
470879.34930589586,0.6200129019619113,1.0,1.5,0.3160545663323359,0.19120121915935143,0.48243411338659814,12.656892073493154,0.19120121915935143,0.48243411338659814,12.656892073493154
14845.408052215413,5.394616038481198,1.0,7.0,3.231474683269948,0.3795585733315152,1.855456392334018,7.659535725755019,0.3795585733315152,1.855456392334018,7.659535725755019
81667.72647516427,0.06740546571049749,1.0,8.0,0.07227735418882075,0.008994100814482351,0.06523090548778773,9.230972636439581,0.008994100814482351,0.06523090548778773,9.230972636439581
778636.370654591,0.39423867691634185,1.0,2.5,0.2048022673776232,0.07873807881624867,0.33234851498242485,12.649008694084527,0.07873807881624867,0.33234851498242485,12.649008694084527
409983.0596620372,0.2072106965153984,1.0,8.0,0.26136285000909015,0.03214802619087812,0.1883124890314838,10.84442957826909,0.03214802619087812,0.1883124890314838,10.84442957826909
53833.256219283,1.1007297135536789,1.0,6.0,0.7860391670412604,0.12310796885933409,0.742284767015874,9.101887231399974,0.12310796885933409,0.742284767015874,9.101887231399974
162855.94256843248,0.15610128591821446,1.0,4.0,0.18451283624124,0.045095928934899644,0.14505338398830017,10.61432693999904,0.045095928934899644,0.14505338398830017,10.61432693999904
879611.9112557078,0.5091684229827371,1.0,2.5,0.2709695719953085,0.10290655307137206,0.4115587858721247,12.770945347372898,0.10290655307137206,0.4115587858721247,12.770945347372898
457831.58638808597,0.5381255789444717,1.0,6.0,0.2900613568886606,0.04721135610900073,0.4305645185593557,11.242497210947663,0.04721135610900073,0.4305645185593557,11.242497210947663
285773.0709135704,0.6192493511994308,1.0,6.0,1.3731153491909813,0.206080854468009,0.4819626784011307,10.771193847296086,0.206080854468009,0.4819626784011307,10.771193847296086
47759.88108172795,0.9906734557955688,1.0,9.0,4.078692813090228,0.3737598258615763,0.6884730014830431,8.576716681002038,0.3737598258615763,0.6884730014830431,8.576716681002038
108199.44014536956,0.4559166791726747,1.0,4.0,0.7374835042611114,0.16921172733243095,0.37563572229409,10.205437110040997,0.16921172733243095,0.37563572229409,10.205437110040997
253930.8084354842,0.600200453764044,1.0,10.0,1.461052497839654,0.13636945507364617,0.4701289050009279,10.142232008201969,0.13636945507364617,0.4701289050009279,10.142232008201969
105374.5369132738,2.01484846726415,1.0,3.0,1.4359311297550457,0.3911252553963014,1.1035495693022115,10.466664012000281,0.3911252553963014,1.1035495693022115,10.466664012000281
453186.5835930676,0.08987895140270852,1.0,2.5,0.045030370214591234,0.01785185134380622,0.08606663631514405,12.107768472106882,0.01785185134380622,0.08606663631514405,12.107768472106882
64156.94026289847,0.23561924322483246,1.0,2.0,0.2684861913166054,0.1259655524006303,0.211572255933273,10.375940371705171,0.1259655524006303,0.211572255933273,10.375940371705171
1048505.962785481,0.5723490621633026,1.0,2.0,0.304550816765037,0.14173860347756603,0.45257071907982677,13.169729635717458,0.14173860347756603,0.45257071907982677,13.169729635717458
91569.25864551794,1.0310260710569996,1.0,5.0,2.3506367390720806,0.3853490282046516,0.7085411190776517,9.815412977648425,0.3853490282046516,0.7085411190776517,9.815412977648425
464676.1513532086,0.5496934856278725,1.0,2.0,0.6231689094956447,0.2712359137892859,0.43805716016798285,12.355948812678017,0.2712359137892859,0.43805716016798285,12.355948812678017
347480.8217821133,0.4813388368839167,1.0,6.0,0.8858847724615047,0.1377141619527859,0.3929462983705429,10.966705284137,0.1377141619527859,0.3929462983705429,10.966705284137
1344542.9959023877,0.497197467610777,1.0,6.0,0.2649743691234389,0.04321502799004992,0.4035950056299131,12.319805264057957,0.04321502799004992,0.4035950056299131,12.319805264057957
202569.90962563627,0.347321600607016,1.0,1.5,0.1760712274558576,0.11098739153070729,0.29811862216581647,11.81337523056806,0.11098739153070729,0.29811862216581647,11.81337523056806
40105.430888402196,0.24378869238661674,1.0,5.0,0.12373279589116414,0.024445322678432028,0.21816211846335265,8.989829125440917,0.024445322678432028,0.21816211846335265,8.989829125440917
615922.5267171012,0.11979688766340868,1.0,4.5,0.060114122692641506,0.013270253343133876,0.11314731856052111,11.826799069520797,0.013270253343133876,0.11314731856052111,11.826799069520797
1855361.765841912,0.44581675345580574,1.0,1.5,0.22682460500738263,0.14081912539348054,0.36867438918866596,14.028125148919198,0.14081912539348054,0.36867438918866596,14.028125148919198
136377.80782534965,0.2918467447587348,1.0,10.0,0.4121093159315787,0.04038439311615713,0.25607277971687625,9.520599219006183,0.04038439311615713,0.25607277971687625,9.520599219006183
787020.3612548077,0.7219114095339444,1.0,5.0,0.4149225973574739,0.07972067379988171,0.5434349584184553,11.966571486625439,0.07972067379988171,0.5434349584184553,11.966571486625439
219501.20652598998,0.6362737424793418,1.0,11.0,1.696253216699192,0.14341165483138266,0.4924215484372901,9.901217735435548,0.14341165483138266,0.4924215484372901,9.901217735435548
329335.4989718696,0.32718254616565734,1.0,6.0,0.16808970675562765,0.02762971082403871,0.2830583089378664,10.913072794655953,0.02762971082403871,0.2830583089378664,10.913072794655953
118097.97174760759,0.43355644704919416,1.0,2.0,0.2255690121152912,0.10686543814559048,0.3601583826495283,10.98612264746963,0.10686543814559048,0.3601583826495283,10.98612264746963
980678.955649886,0.7281785342528473,1.0,1.5,0.3703669115519669,0.22066951289786535,0.5470679834782428,13.390535314544392,0.22066951289786535,0.5470679834782428,13.390535314544392
464731.7862321108,0.99892571955402,1.0,2.0,0.5645492554312737,0.24863555374396296,0.6926098960254664,12.35606853379663,0.24863555374396296,0.6926098960254664,12.35606853379663
41600.021456493,0.19375981962408162,1.0,8.0,0.24032171960411827,0.029597845120637768,0.17710783864207574,8.556414420542776,0.029597845120637768,0.17710783864207574,8.556414420542776
93759.61161543443,0.30022423848196034,1.0,11.0,0.42902277003822703,0.03826070441873918,0.2625367407325743,9.05059418979436,0.03826070441873918,0.2625367407325743,9.05059418979436
394085.92470151803,0.3248332925562472,1.0,4.0,0.1668165441044932,0.04085796445840752,0.2812866345838892,11.498029886392466,0.04085796445840752,0.2812866345838892,11.498029886392466
97614.86381647858,0.12400048550419572,1.0,6.0,0.062239493237591585,0.010319815924687862,0.11689418341464067,9.697025584840787,0.010319815924687862,0.11689418341464067,9.697025584840787
420816.3195884507,0.49460752949931736,1.0,5.0,0.8895103354384515,0.16373494687340448,0.4018636503036629,11.340513809523351,0.16373494687340448,0.4018636503036629,11.340513809523351
422798.49920264614,0.31107809487563226,1.0,3.0,0.41373184802322993,0.12919378781067273,0.2708497719438132,11.856038694648289,0.12919378781067273,0.2708497719438132,11.856038694648289
1026141.7889773091,0.1895167454417706,1.0,4.5,0.0956169308856219,0.021025611365292053,0.1735471283765987,12.337239094277109,0.021025611365292053,0.1735471283765987,12.337239094277109
1886529.2953271172,0.34804930476987106,1.0,4.5,0.17945929438222183,0.039105171090140056,0.29865858805999773,12.946171950422396,0.039105171090140056,0.29865858805999773,12.946171950422396
360699.73276124033,1.1604648180646542,1.0,3.5,0.8116450123590372,0.20855653620269263,0.7703233920937141,11.54303815751642,0.20855653620269263,0.7703233920937141,11.54303815751642
45006.837907682464,0.10944761965103318,1.0,3.0,0.054888173531260104,0.0181306988767384,0.10386225150636191,9.615957422111293,0.0181306988767384,0.10386225150636191,9.615957422111293
173519.566637177,0.6017484519587472,1.0,1.5,0.30677812408603916,0.1860801090709348,0.47109581506781895,11.65858053991758,0.1860801090709348,0.47109581506781895,11.65858053991758
643735.9786991572,0.5213535288226588,1.0,4.0,0.27964304000374257,0.06757524312740115,0.41960041810512916,11.988749588947702,0.06757524312740115,0.41960041810512916,11.988749588947702
103491.44839597122,1.2778379514492002,1.0,5.0,1.0323448098962598,0.18769788008212732,0.8232267261686066,9.937806351694693,0.18769788008212732,0.8232267261686066,9.937806351694693
758970.7984325928,0.21084599334371382,1.0,5.0,0.1066078368735733,0.021097442949407245,0.1913192833571893,11.930280669471772,0.021097442949407245,0.1913192833571893,11.930280669471772
823986.1758326459,0.3647693751084561,1.0,2.0,0.42119895018734566,0.19111567088347808,0.3109854583977552,12.928761851291227,0.19111567088347808,0.3109854583977552,12.928761851291227
273379.69978265656,0.5212749854733577,1.0,5.5,0.2796326111390575,0.04959202633903758,0.41954878948931257,10.813868857319092,0.04959202633903758,0.41954878948931257,10.813868857319092
142059.55287256814,4.215616007118322,1.0,1.5,0.829802562405078,0.4403184187138458,1.6516572036472013,11.458536526994422,0.4403184187138458,1.6516572036472013,11.458536526994422
112645.37225472137,0.2559062458694048,1.0,7.0,0.34376952485752366,0.047942120989587986,0.22785742025149397,9.686089715284114,0.047942120989587986,0.22785742025149397,9.686089715284114
85970.78643172114,0.12424165577777865,1.0,8.0,0.1418674466568909,0.017578028073989987,0.11710872460669434,9.282321283285839,0.017578028073989987,0.11710872460669434,9.282321283285839
12861.699212737596,0.8396846609241099,1.0,10.0,3.352444517101485,0.2891143849848845,0.6095941770011266,7.15942402847457,0.2891143849848845,0.6095941770011266,7.15942402847457
176534.50954119454,0.18502984527403726,1.0,3.5,0.09331355583144467,0.026311804359214968,0.16976796015519893,10.828508689247968,0.026311804359214968,0.16976796015519893,10.828508689247968
157781.68174813717,0.1772707829645596,1.0,3.0,0.2115127310965984,0.06812979326100975,0.16319886380991708,10.870355306760121,0.06812979326100975,0.16319886380991708,10.870355306760121
84764.5205070171,0.47397993451256537,1.0,5.0,0.2510912239188123,0.04899799474617332,0.38796618072507494,9.738194431607821,0.04899799474617332,0.38796618072507494,9.738194431607821
591685.6284294055,0.3208426236293761,1.0,2.0,0.3699459434194019,0.16971996564317585,0.2782698841731724,12.59758355920315,0.16971996564317585,0.2782698841731724,12.59758355920315
546774.3241090352,0.7083293395932962,1.0,5.5,0.40492608073616443,0.07103883925230546,0.5355158985545835,11.507043333860679,0.07103883925230546,0.5355158985545835,11.507043333860679
392822.42453786527,0.5401016812966917,1.0,3.0,0.802356861345866,0.23700881247312694,0.43184844106189707,11.782500654118149,0.23700881247312694,0.43184844106189707,11.782500654118149
1662639.1705667223,0.33423328683116843,1.0,2.0,0.17137542252645135,0.08221362146933683,0.28835680988864626,13.630769579068863,0.08221362146933683,0.28835680988864626,13.630769579068863
20983.903802596324,0.9579172322200078,1.0,6.0,2.795275288073255,0.3824552089915989,0.6718812716213909,8.159751468272518,0.3824552089915989,0.6718812716213909,8.159751468272518
288636.8051997519,0.5474671963206298,1.0,11.0,1.201079060648858,0.1036291226237512,0.4366195274977392,10.175029174575041,0.1036291226237512,0.4366195274977392,10.175029174575041
228720.1188505771,1.2414938063955232,1.0,3.0,1.4359311297550457,0.3911252553963014,0.8071425214578658,11.241642057974579,0.3911252553963014,0.8071425214578658,11.241642057974579
68616.7556490067,0.24540325451360528,1.0,3.0,0.12457465311511609,0.04068587425314906,0.21945937668036172,10.037679746708307,0.04068587425314906,0.21945937668036172,10.037679746708307
99169.75193913019,1.2985138256593167,1.0,4.5,1.0435824144550538,0.20856354020648687,0.8322627513251575,10.000510930076075,0.20856354020648687,0.8322627513251575,10.000510930076075
178407.42896368494,1.1063479633149944,1.0,3.0,0.7278694266973252,0.21722458251430296,0.74495562480964,10.993212851782863,0.21722458251430296,0.74495562480964,10.993212851782863
1269609.8089626401,0.2504885170796678,1.0,5.5,0.1272401634036561,0.022871027842830422,0.2235342886301753,12.34947208195642,0.022871027842830422,0.2235342886301753,12.34947208195642
67495.5551267931,1.2578404899679214,1.0,6.0,2.795275288073255,0.3824552089915989,0.814408821056783,9.32805755557982,0.3824552089915989,0.814408821056783,9.32805755557982
171541.71872419628,1.1055131341519417,1.0,3.0,1.4359311297550457,0.3911252553963014,0.7445592066207841,10.953969485222146,0.3911252553963014,0.7445592066207841,10.953969485222146
22136.294709339156,0.6116978017749192,1.0,7.0,1.4153642966891948,0.18414896899791056,0.47728815862857304,8.059063686215987,0.18414896899791056,0.47728815862857304,8.059063686215987
12716.406591197703,0.4645342638937156,1.0,3.5,0.24545832387499153,0.06778102386280874,0.3815372833204054,8.197885328071138,0.06778102386280874,0.3815372833204054,8.197885328071138
532183.9856536031,0.424366375176339,1.0,6.0,0.719823578145617,0.11330243171024018,0.35372706583587327,11.392985077013671,0.11330243171024018,0.35372706583587327,11.392985077013671
145118.05961750576,1.1023882723009084,1.0,4.0,1.897530187138849,0.3882392897998263,0.7430739710491162,10.499008533284568,0.3882392897998263,0.7430739710491162,10.499008533284568
360860.0106517702,0.33994246682916185,1.0,2.0,0.3923482754507137,0.17912824503458694,0.2926266778389598,12.103098199425622,0.17912824503458694,0.2926266778389598,12.103098199425622
69393.06865285555,0.5934222101824532,1.0,6.0,1.2733247878109595,0.19245404759665274,0.4658840367288219,9.355782797046349,0.19245404759665274,0.4658840367288219,9.355782797046349
123097.5766953349,0.3242632106402892,1.0,5.5,0.16650855539873843,0.02982506077195551,0.28085623733405674,10.01598453412569,0.02982506077195551,0.28085623733405674,10.01598453412569
267282.69512527116,0.8173965533151952,1.0,4.0,1.603674567967014,0.3371281942851883,0.597405011785177,11.109767799402528,0.3371281942851883,0.597405011785177,11.109767799402528
1210576.5438348753,0.3163412218140742,1.0,1.5,0.16013912246663464,0.1014362994633735,0.27485608638679826,13.601142178492417,0.1014362994633735,0.27485608638679826,13.601142178492417
325135.34562376456,0.22909459242563618,1.0,8.0,0.29716036406708846,0.03647178977347701,0.20627779460796286,10.612555281039334,0.03647178977347701,0.20627779460796286,10.612555281039334
49126.10387299483,1.096361579853897,1.0,6.0,2.795275288073255,0.3824552089915989,0.7402032610530269,9.010386350510275,0.3824552089915989,0.7402032610530269,9.010386350510275
95846.6899337318,0.37401312458983754,1.0,2.5,0.19357292109429058,0.07457780388624267,0.3177357458577662,10.554214482213364,0.07457780388624267,0.3177357458577662,10.554214482213364
113793.20118506369,1.7951821168026525,1.0,4.5,1.9651919075559372,0.36235529908369435,1.0278972625532952,10.138060658612181,0.36235529908369435,1.0278972625532952,10.138060658612181
463734.4256130145,0.26664983887225885,1.0,6.0,0.36293406306987724,0.05873013241506235,0.23637549287513437,11.255307839540928,0.05873013241506235,0.23637549287513437,11.255307839540928
8935.116928134927,3.9621269274145496,1.0,11.0,4.892606629877845,0.3679587364540067,1.601834464832524,6.699849242469439,0.3679587364540067,1.601834464832524,6.699849242469439
1179081.684626486,0.30827739156776357,1.0,5.0,0.15788995096325642,0.031089659195129914,0.268711303614733,12.370808547663813,0.031089659195129914,0.268711303614733,12.370808547663813
276974.3315010137,0.4949033158583229,1.0,5.0,0.8903439077994103,0.16387647194580998,0.40206153308467374,10.92224220239834,0.16387647194580998,0.40206153308467374,10.92224220239834
146682.01346816178,0.1365537462671848,1.0,2.0,0.15049125380306883,0.07254912562069174,0.12800065423247264,11.202875168488847,0.07254912562069174,0.12800065423247264,11.202875168488847
201916.69065604827,0.21231438847344755,1.0,10.0,0.26954160768960167,0.02659729584022165,0.19253125043992278,9.913025375874463,0.02659729584022165,0.19253125043992278,9.913025375874463
418718.295326803,0.3040816363635988,1.0,5.0,0.43220297221411574,0.08290684314300126,0.2654990661181887,11.335515734180495,0.08290684314300126,0.2654990661181887,11.335515734180495
258215.21588904856,2.595349219556977,1.0,2.0,1.066642232268625,0.4274360470567052,1.2796411268048378,11.76840150573762,0.4274360470567052,1.2796411268048378,11.76840150573762
1038461.4308320074,0.6532141245019882,1.0,2.5,0.36033291372808324,0.13464728958468367,0.502721347353511,12.936960050432116,0.13464728958468367,0.502721347353511,12.936960050432116
1797668.7770964454,0.4349577228458661,1.0,3.0,0.22814669870832047,0.07329590640347401,0.36113538734613576,13.303388970966942,0.07329590640347401,0.36113538734613576,13.303388970966942
67433.68762609281,1.6919967709843815,1.0,5.0,1.8799300124872402,0.31917056685581185,0.9902832122960196,9.5094620760847,0.31917056685581185,0.9902832122960196,9.5094620760847
814220.5127431137,0.569191609555627,1.0,5.5,0.30967552436649676,0.05477662928039233,0.4505605883823168,11.905238416241994,0.05477662928039233,0.4505605883823168,11.905238416241994
348834.25469070685,0.08809274836448944,1.0,1.5,0.04411772538981237,0.028987587601891393,0.08442639145899906,12.356887065346548,0.028987587601891393,0.08442639145899906,12.356887065346548
149861.318094941,0.03740636527259937,1.0,3.0,0.01870972746263078,0.0062172088625183025,0.0367237187102461,10.818853310740279,0.0062172088625183025,0.0367237187102461,10.818853310740279
512205.10382599954,0.6024505323352343,1.0,2.5,0.32796938679202187,0.1232681910633983,0.47153404027865276,12.230189685346408,0.1232681910633983,0.47153404027865276,12.230189685346408
336681.7846323354,0.24276904748436506,1.0,2.0,0.27705388750334103,0.1297352722509941,0.2173419927586053,12.033746323435656,0.1297352722509941,0.2173419927586053,12.033746323435656
641963.6006242014,0.4546593555273504,1.0,3.5,0.2396725967177689,0.06623509811458317,0.3747717533006369,12.119523915727816,0.06623509811458317,0.3747717533006369,12.119523915727816
127976.27642239895,0.1347481522776211,1.0,11.0,0.15573286813576273,0.014058251550724444,0.12641073404522163,9.361704912561665,0.014058251550724444,0.12641073404522163,9.361704912561665
328541.7444644636,0.3493234050105357,1.0,3.0,0.18012879861486253,0.058309410012839465,0.2996032853432476,11.603806896169676,0.058309410012839465,0.2996032853432476,11.603806896169676
318061.34326737927,0.12070141348241487,1.0,2.5,0.06057104927097369,0.023939567863242056,0.1139547513246393,11.753708814649098,0.023939567863242056,0.1139547513246393,11.753708814649098
321571.66470845975,0.058874271577095814,1.0,6.0,0.02946266651382478,0.004898427509629565,0.0572063358478169,10.889216235946066,0.004898427509629565,0.0572063358478169,10.889216235946066
452565.4001247056,0.4297595550148063,1.0,9.0,0.7514966625612206,0.08019619974545851,0.35750628678784935,10.825462985024568,0.08019619974545851,0.35750628678784935,10.825462985024568
365197.8641657519,0.4345863203252645,1.0,3.0,0.6206585280002631,0.1880436344374862,0.3608765291323653,11.709582290629875,0.1880436344374862,0.3608765291323653,11.709582290629875
578664.2557458337,0.35018464015270706,1.0,10.0,0.5387918577114786,0.052477819043727586,0.3002413535815949,10.965892626211033,0.052477819043727586,0.3002413535815949,10.965892626211033
1368284.7337396084,0.39677975608304983,1.0,5.5,0.20651809421429437,0.036860954575792464,0.33416941293048463,12.424320401970917,0.036860954575792464,0.33416941293048463,12.424320401970917
697403.4331774624,0.3676463491483146,1.0,5.0,0.5665408352336961,0.10733591361597833,0.313091269074707,11.845681423608648,0.10733591361597833,0.313091269074707,11.845681423608648
277856.327818746,0.11959575897859613,1.0,8.0,0.1358418255443359,0.016837675572661477,0.11296769067288386,10.455417911023881,0.016837675572661477,0.11296769067288386,10.455417911023881
13653.803998629934,0.9615459997594472,1.0,11.0,4.892606629877845,0.3679587364540067,0.6737329377100795,7.123878171014284,0.3679587364540067,0.6737329377100795,7.123878171014284
1562203.00093906,0.3937976368191419,1.0,2.0,0.20364407457150363,0.09696520702341416,0.3320321345258964,13.568460382567649,0.09696520702341416,0.3320321345258964,13.568460382567649
442478.47349970066,0.20664826343782697,1.0,4.0,0.25859004385805195,0.0626437687566937,0.1878464857586493,11.613852733677641,0.0626437687566937,0.1878464857586493,11.613852733677641
26380.882270376795,0.167908121384216,1.0,4.0,0.20112296154562365,0.049057500228540246,0.15521421811347846,8.794100509413104,0.049057500228540246,0.15521421811347846,8.794100509413104
384420.8542272011,0.3003363981297693,1.0,11.0,0.42925182180977256,0.038280745456450306,0.26262299878501083,10.461597933208457,0.038280745456450306,0.26262299878501083,10.461597933208457
15008.774901369316,1.5105176580616828,1.0,6.0,2.795275288073255,0.3824552089915989,0.9204889701510905,7.824630833638728,0.3824552089915989,0.9204889701510905,7.824630833638728
112846.44495812118,1.6356707509835748,1.0,5.0,1.7473377875745053,0.2997101128126619,0.9691377040528076,10.024345366994782,0.2997101128126619,0.9691377040528076,10.024345366994782
343529.0003958584,0.1624907097246417,1.0,4.0,0.1934501552891584,0.04722946006821757,0.1505648668127242,11.36073245216142,0.04722946006821757,0.1505648668127242,11.36073245216142
37420.25880161333,0.3282007560182729,1.0,9.0,0.48839491920514383,0.05284488707202832,0.28382521132945876,8.332742938839225,0.05284488707202832,0.28382521132945876,8.332742938839225
494660.7639682256,0.16332018736866016,1.0,2.5,0.08220666491700004,0.03235359798121973,0.1512781472262117,12.195336749422268,0.03235359798121973,0.1512781472262117,12.195336749422268
1937573.0368267307,0.35573451843520004,1.0,6.0,0.18367824214699982,0.030153810002742774,0.3043433874853401,12.685187266700888,0.030153810002742774,0.3043433874853401,12.685187266700888
648680.6576667557,0.5105814913768615,1.0,2.0,0.5826133371526638,0.2556546270918837,0.41249467032437337,12.689548641129846,0.2556546270918837,0.41249467032437337,12.689548641129846
230977.8864084793,2.202026471393528,1.0,3.0,1.52393201117603,0.41076924099715706,1.163783881683863,11.251464966432993,0.41076924099715706,1.163783881683863,11.251464966432993
31737.85539036063,2.298474359320474,1.0,2.5,1.2977942596380814,0.4181297083372475,1.1934600462143083,9.448974691960624,0.4181297083372475,1.1934600462143083,9.448974691960624
938725.8424406874,0.628340053680299,1.0,6.0,0.3485725756906631,0.05647052717739298,0.48756112395034024,11.960519278756102,0.05647052717739298,0.48756112395034024,11.960519278756102
248575.37095419096,0.043994162620635234,1.0,2.5,0.022007729562928215,0.0087645705183282,0.04305389808527047,11.507210650306067,0.0087645705183282,0.04305389808527047,11.507210650306067
160412.48931861346,0.20918807209988077,1.0,6.0,0.10575094208812053,0.017471635207226114,0.18994911958397495,10.193744365775066,0.017471635207226114,0.18994911958397495,10.193744365775066
483406.46735146217,1.0020126831630065,1.0,5.5,0.6669623765221727,0.1144583029775798,0.6941530161192182,11.383865033816775,0.1144583029775798,0.6941530161192182,11.383865033816775
