name,coef,mean,median,std_dev,variance,min,max,count
\Pi_{26},\frac{\mu_{6}}{\lambda_{6}},1.096034733105751,0.6937351288662694,1.3364504654631895,1.786099846636776,0.03883738912288505,11.08005777091411,1000
\Pi_{27},\frac{\chi_{6}}{\lambda_{6}},1.090899960222629,1.090529134057046,0.05235157071542974,0.0027406869563726412,1.000066577071939,1.1797964778439824,1000
\Pi_{28},\frac{K_{6}}{c_{6}},8.2785,7.5,3.3459957785388794,11.195687750000001,3.5,15.0,1000
\Pi_{29},\frac{L_{6}}{c_{6}},1.6516967723794231,0.7465189089758001,1.8218643135724037,3.319189577068646,0.023570305308112695,6.42210728010512,1000
\Pi_{30},\frac{\lambda_{7}*W_{7}}{c_{7}},41332.94290257492,30899.939783193084,34069.22727887219,1160712247.3794491,1078.6609118581216,148795.3765369757,1000
\Pi_{31},\frac{\mu_{7}}{\lambda_{7}},0.14738807640098744,0.08483510701464331,0.1919237327111649,0.03683471917778667,0.005504952169279304,1.5915299914111067,1000
\Pi_{32},\frac{\chi_{7}}{\lambda_{7}},1.0527864577976025,1.0517844232950257,0.031227805515068884,0.0009751758372869665,1.0000619977742629,1.109895269620851,1000
\Pi_{33},\frac{K_{7}}{c_{7}},10.32,10.0,2.861048758759627,8.1856,6.0,15.0,1000
\Pi_{34},\frac{L_{7}}{c_{7}},0.28423433922275054,0.09269915138835884,0.735650041678955,0.5411809838222482,0.005535424415925635,6.051882058001761,1000
\Pi_{35},\frac{\lambda_{8}*W_{8}}{c_{8}},20523.39489666119,16282.399816086516,16718.438807930404,279506196.1745134,392.5580017476352,74929.61276625309,1000
\Pi_{36},\frac{\mu_{8}}{\lambda_{8}},0.23780502283743998,0.15106892553196033,0.2800864598897787,0.07844842501358862,0.009869960045970103,2.489440866509794,1000
\Pi_{37},\frac{\chi_{8}}{\lambda_{8}},1.0202640682079338,1.0205114912758753,0.011207892187066274,0.00012561684727690125,1.000075943608408,1.0398945807568647,1000
\Pi_{38},\frac{K_{8}}{c_{8}},10.444,11.0,2.936471351809856,8.622864000000002,6.0,15.0,1000
\Pi_{39},\frac{L_{8}}{c_{8}},0.4837614014680177,0.17795192941365842,0.9454470015372289,0.8938700327157371,0.009968347234902952,6.422107280105117,1000
\Pi_{40},\frac{\lambda_{9}*W_{9}}{c_{9}},157373.25222936232,110591.32820802409,148861.37308520344,22159708396.812134,1221.6474298531305,788157.4195438074,1000
\Pi_{41},\frac{\mu_{9}}{\lambda_{9}},0.069819006908353,0.04254715562869134,0.08189853036804835,0.006707369276446137,0.0015282960979149795,0.659159793969598,1000
\Pi_{42},\frac{\chi_{9}}{\lambda_{9}},1.0494162406638128,1.049675985417344,0.02863226750897889,0.0008198067427057283,1.000008784784028,1.099932828583964,1000
\Pi_{43},\frac{K_{9}}{c_{9}},8.1555,7.5,3.239609505789239,10.495069749999999,3.5,15.0,1000
\Pi_{44},\frac{L_{9}}{c_{9}},0.0643171905835051,0.031982033052216155,0.11747258070372753,0.013799807217193778,0.0010324182092754403,1.9049667698051747,1000
\Pi_{45},\frac{\lambda_{10}*W_{10}}{c_{10}},220596.21418304156,137892.959462959,229903.49348205858,52855616315.254944,1517.1901473537616,1198766.982661075,1000
\Pi_{46},\frac{\mu_{10}}{\lambda_{10}},0.6351997143276159,0.364024813643817,0.8046266046036686,0.6474239728360285,0.023743395573475337,5.615473110471216,1000
\Pi_{47},\frac{\chi_{10}}{\lambda_{10}},1.0,1.0,0.0,0.0,1.0,1.0,1000
\Pi_{48},\frac{K_{10}}{c_{10}},8.1075,7.0,3.264535763320721,10.657193750000001,3.5,15.0,1000
\Pi_{49},\frac{L_{10}}{c_{10}},0.9416232525693067,0.30355282318732035,1.4020740017850233,1.9658115064814692,0.01330702793239719,6.42210728010512,1000
\Pi_{50},\frac{\lambda_{11}*W_{11}}{c_{11}},127731.88998279285,81672.91161899269,134164.2347253323,18000041879.434063,1296.8177829711578,659159.5397977239,1000
\Pi_{51},\frac{\mu_{11}}{\lambda_{11}},0.510372085531201,0.3160616412324937,0.6035174216611571,0.3642332782485309,0.021795232461559184,4.597947277566012,1000
\Pi_{52},\frac{\chi_{11}}{\lambda_{11}},1.0254471129197764,1.0254544324986843,0.014329963000839857,0.00020534783960543925,1.0000362665525142,1.0499670080323678,1000
\Pi_{53},\frac{K_{11}}{c_{11}},8.315,7.5,3.32336802054783,11.044775000000001,3.5,15.0,1000
\Pi_{54},\frac{L_{11}}{c_{11}},0.7725718215327102,0.2623214161686026,1.248896839275271,1.5597433151517621,0.011879550628991273,6.422107280105117,1000
\Pi_{55},\frac{\lambda_{12}*W_{12}}{c_{12}},170298.45172294098,117691.00123687972,168449.31306103943,28375171070.73607,1323.561172980063,796794.9712764227,1000
\Pi_{56},\frac{\mu_{12}}{\lambda_{12}},0.4131672140423941,0.24850898341422775,0.5149537263909705,0.2651773403239465,0.01545749078161833,3.603155506355993,1000
\Pi_{57},\frac{\chi_{12}}{\lambda_{12}},1.0,1.0,0.0,0.0,1.0,1.0,1000
\Pi_{58},\frac{K_{12}}{c_{12}},8.115,7.0,3.2931405982739337,10.844775000000002,3.5,15.0,1000
\Pi_{59},\frac{L_{12}}{c_{12}},0.5770266046474648,0.19659780249420616,1.0706991545459241,1.1463966795453566,0.008739973279943684,6.422107280105117,1000
\Pi_{60},\frac{\lambda_{13}*W_{13}}{c_{13}},150674.93275500403,101669.56080202584,152740.93288629554,23329792578.975838,867.9766146110031,817755.2755130671,1000
\Pi_{61},\frac{\mu_{13}}{\lambda_{13}},0.3792408589615519,0.23784779069333306,0.45929415025874615,0.21095111646190368,0.016459243243834708,4.372818225928619,1000
\Pi_{62},\frac{\chi_{13}}{\lambda_{13}},1.0,1.0,0.0,0.0,1.0,1.0,1000
\Pi_{63},\frac{K_{13}}{c_{13}},8.1925,7.5,3.282559024602604,10.775193749999998,3.5,15.0,1000
\Pi_{64},\frac{L_{13}}{c_{13}},0.5712311938180621,0.19566865352286683,1.0826292079241153,1.1720860018503971,0.00823017902455298,6.42210728010512,1000
