\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln(\frac{\lambda*W}{K} + 1),O=\Pi_{Occ}=\frac{L}{K}
489304.4600669445,0.48638676144898885,10.073113788730717,3.0,0.17871006173439263,0.04828564152557607,12.002134034899878,0.05957002057813088
33274.629474632115,0.6519752850831064,16.583628163698116,4.0,0.22082037525599352,0.0393143936084079,9.026376351315587,0.05520509381399838
893743.9702945212,0.40187557570193155,3.101414593175905,9.0,0.5141100409559805,0.12957815333241327,11.50596011905507,0.05712333788399782
5204692.884403352,0.60064989288403,0.11548699746598261,3.0,0.10480142800673042,5.201017483037042,14.366459542067926,0.034933809335576806
80348.72789075601,0.13413907223264296,1.4594998741520055,7.0,0.1116963303691983,0.09190755998562868,9.348308506324463,0.015956618624171182
0.00016183512401864248,0.23613707744638734,5.968437150997233,2.5,0.08564650120403239,0.03956430661365556,6.473195444921343e-05,0.03425860048161296
462.09977611299524,0.337388776834217,13.144712696096189,1.5,0.2999392338773511,0.025667261402709633,5.733556520425899,0.1999594892515674
2698565.1599296285,0.324319258535371,0.4064128507329162,9.0,0.37030442281544895,0.7980044379760646,12.611009525235325,0.04114493586838321
1463173.7375515287,0.47533915744530636,23.98778654303721,5.0,0.2068635458489669,0.019815882411346547,12.58668393204804,0.04137270916979338
929104.0680422633,0.4174070413787318,6.445923576495349,2.0,0.23240406209682563,0.06475519550073167,13.048831005145175,0.11620203104841281
0.0021039180085307726,0.0077133449549782,1.1319251529802332,6.0,2.150713853058367,0.00681435953134341,0.0003505915370262237,0.3584523088430612
