name,coef,mean,median,std_dev,variance,min,max,count
\Pi_{36},\frac{\chi_{8}}{\lambda_{8}},15.591112076863737,0.9333641033943683,234.98682015329328,55218.8056457562,0.0015979283705517394,6847.39684547649,1000
\Pi_{37},\frac{\mu_{8}}{\lambda_{8}},6.884665968811923,0.9891284905455995,30.306470027569123,918.4821255319456,3.736097596525155e-05,488.41844380914165,1000
\Pi_{38},\frac{c_{8}}{K_{8}},6.117837290032974,1.8524023366163478,26.66314122032086,710.9230997347734,1.0007093959979843,562.1836726078033,1000
\Pi_{39},\frac{L_{8}}{K_{8}},14.838797002656733,2.1101103374931953,240.33327582169716,57760.083467187964,1.0019808449762475,7471.435176726969,1000
\Pi_{40},\lambda_{9}*W_{9},5013291.051439831,1916358.3974698116,8085919.659590294,65382096741348.805,575.4805525843525,73543953.50376402,1000
\Pi_{41},\frac{\chi_{9}}{\lambda_{9}},5.758489812846069,1.0094726256302826,34.04088901189335,1158.7821247200413,0.0012820995632977022,732.4479007032845,1000
\Pi_{42},\frac{\mu_{9}}{\lambda_{9}},4.567162873103227,0.8428283216269776,21.164224728460844,447.92440835679344,0.0014808525172534143,469.90300182991456,1000
\Pi_{43},\frac{c_{9}}{K_{9}},10.692892059430113,2.022788067345462,101.02511862999629,10206.074594204822,1.0013757629942623,2993.6869394803666,1000
\Pi_{44},\frac{L_{9}}{K_{9}},13.17077669505756,2.0258354711033117,89.10649356653269,7939.967195722533,1.0042678102696148,1401.4969497176844,1000
\Pi_{45},\lambda_{10}*W_{10},5377714.480573191,1950979.0471401187,8987695.034247058,80778662028629.22,921.3260371304839,99656106.59385963,1000
\Pi_{46},\frac{\chi_{10}}{\lambda_{10}},7.040009867281748,0.9289546046232809,56.78696147982009,3224.758994110571,0.0007916073629946197,1667.4965322681912,1000
\Pi_{47},\frac{\mu_{10}}{\lambda_{10}},10.409250941854618,1.014473745386987,135.7251890622922,18421.326945994966,0.00010349943445515133,3637.398953465902,1000
\Pi_{48},\frac{c_{10}}{K_{10}},9.847369862638697,2.235224537332173,63.45288996066632,4026.2692443604287,1.0001256679645547,1615.828762729635,1000
\Pi_{49},\frac{L_{10}}{K_{10}},7.391347168236206,1.8218486612569902,35.99334425591452,1295.520830724775,1.0085590819187735,576.6061844580338,1000
\Pi_{50},\lambda_{11}*W_{11},5110443.725180806,1957127.2542284043,9112959.862607459,83046037457494.56,108.42417545932106,100025306.81691135,1000
\Pi_{51},\frac{\chi_{11}}{\lambda_{11}},12.047895594080243,0.8517487572601172,168.18117486042593,28284.907577433165,0.00045237906195875344,4609.497294941693,1000
\Pi_{52},\frac{\mu_{11}}{\lambda_{11}},4.775672280815803,0.9377100939040737,18.665243971181493,348.3913325037271,0.00491258320036731,283.69686663681125,1000
\Pi_{53},\frac{c_{11}}{K_{11}},11.219943213178121,1.955663439936343,108.17898101855556,11702.691934213006,1.0005345016989577,2936.4967957058725,1000
\Pi_{54},\frac{L_{11}}{K_{11}},20.017113478771066,1.91755410567511,403.49204698232603,162805.8319779876,1.000467297360069,12730.026934016498,1000
\Pi_{55},\lambda_{12}*W_{12},5090940.775944397,2037383.138699938,8556282.497393603,73209970175204.1,123.81030947270753,72941130.43729484,1000
\Pi_{56},\frac{\chi_{12}}{\lambda_{12}},8.74112619973803,0.969122991081403,59.96907299001863,3596.289715282182,0.0003915745463739432,1151.4094501145619,1000
\Pi_{57},\frac{\mu_{12}}{\lambda_{12}},18.510759464785593,1.0525736577419507,385.1576011491139,148346.37772293988,0.0014288026394979618,12111.369800921553,1000
\Pi_{58},\frac{c_{12}}{K_{12}},7.9974266752779295,1.9948714558411202,69.61913958356729,4846.824596356226,1.0024031505698257,1545.172590174423,1000
\Pi_{59},\frac{L_{12}}{K_{12}},6.633809730191906,1.8992203903601896,34.97247761240235,1223.0741903499838,1.000032964457697,768.7332013030637,1000
\Pi_{60},\lambda_{13}*W_{13},4551160.986425457,1801079.7938116991,7220387.503819661,52133995705315.12,2262.568334238076,67370323.45555028,1000
\Pi_{61},\frac{\chi_{13}}{\lambda_{13}},4.943958151220795,0.9231547285160622,21.838831031441696,476.93454081986073,0.0007266044277476696,401.7653824133644,1000
\Pi_{62},\frac{\mu_{13}}{\lambda_{13}},7.069075312041183,1.004337418932307,43.729837705873116,1912.2987057820023,3.227827508575503e-05,899.6764710454108,1000
\Pi_{63},\frac{c_{13}}{K_{13}},10.186197066514547,1.9110791618064722,134.5134166605586,18093.859261697038,1.0038756984987267,4230.059018904807,1000
\Pi_{64},\frac{L_{13}}{K_{13}},9.32540112628007,2.043161829034334,68.16998568853286,4647.146948774775,1.0009208994812395,1595.0775810799719,1000
