name,coef,mean,median,std_dev,variance,min,max,count
\Pi_{32},\frac{\mu_{7}}{\lambda_{7}},9.06382139368909,1.075940365990396,56.96093415863218,3244.5480202240296,0.0006312602014243162,1411.4239815028625,1000
\Pi_{33},\frac{c_{7}}{K_{7}},16627485.443750408,4552034.730842508,62701684.84747533,3931501282712117.0,2206653.6642074822,975103030.5099891,1000
\Pi_{34},\frac{L_{7}}{K_{7}},44547550.990193225,4350779.869747395,671127242.2831569,4.5041177533459514e+17,2201135.0301672216,16928709608.123241,1000
\Pi_{35},\lambda_{8}*W_{8},3.0877019967282454e-07,1.633509653981579e-07,4.0066294504882195e-07,1.605307955351953e-13,6.085854960446092e-11,2.997651273650434e-06,1000
\Pi_{36},\frac{\chi_{8}}{\lambda_{8}},6.3653161049658555,0.9596704401106063,37.84909259679153,1432.553810400499,0.0022325588093506316,895.6736896738992,1000
\Pi_{37},\frac{\mu_{8}}{\lambda_{8}},10.46428873481834,0.9920790852972673,150.1849396070034,22555.51608475926,0.0009790592543395757,4664.645372469956,1000
\Pi_{38},\frac{c_{8}}{K_{8}},17281687.49850927,4525895.225963037,73167227.5797535,5353443191707441.0,2199121.2954654354,1446537320.5624607,1000
\Pi_{39},\frac{L_{8}}{K_{8}},14162529.034971094,4393637.164186506,62376248.25995831,3890796346987952.5,2199676.438773467,1390226842.6069047,1000
\Pi_{40},\lambda_{9}*W_{9},3.256902085700729e-07,1.6910806961348536e-07,4.136618743378018e-07,1.711161462806633e-13,1.5135124301415638e-11,3.67596631694899e-06,1000
\Pi_{41},\frac{\chi_{9}}{\lambda_{9}},3.927333627310696,0.9752937967279123,9.592199908677415,92.01029908803102,0.00017048411907589353,110.74497938241008,1000
\Pi_{42},\frac{\mu_{9}}{\lambda_{9}},8.463514070291698,0.9033567399530777,107.4255746068726,11540.254079616752,0.0002093275398150547,3220.083574946831,1000
\Pi_{43},\frac{c_{9}}{K_{9}},20051993.717289448,4272029.530805956,133512613.782953,1.782561803915597e+16,2199011.5136202876,3452568228.846317,1000
\Pi_{44},\frac{L_{9}}{K_{9}},18922994.449120004,4522855.462591702,78630032.83841945,6182682064170922.0,2199599.3103854624,1333131218.8543012,1000
\Pi_{45},\lambda_{10}*W_{10},3.419583550458915e-07,2.0309376541737617e-07,4.0214863587888844e-07,1.617235253392508e-13,1.8499718424799786e-10,2.849098385812667e-06,1000
\Pi_{46},\frac{\chi_{10}}{\lambda_{10}},3.85169516812669,0.8788702764106056,13.135394983788881,172.5386013801461,3.449030037579499e-05,236.53472040435813,1000
\Pi_{47},\frac{\mu_{10}}{\lambda_{10}},6.052712115591047,0.9454495113663961,35.850336054788094,1285.2465952412394,0.0012828237945932115,958.8984821690343,1000
\Pi_{48},\frac{c_{10}}{K_{10}},14750068.21161491,4477773.317407273,90178015.20906475,8132074427046314.0,2201459.9113186547,2525339560.3179026,1000
\Pi_{49},\frac{L_{10}}{K_{10}},14744407.512000583,4360900.358108706,86466116.52632114,7476389307143345.0,2202724.1110603,2510069491.829198,1000
\Pi_{50},\lambda_{11}*W_{11},3.264332418416852e-07,1.747112251361026e-07,4.323995159532632e-07,1.869693413966163e-13,2.2703067531122018e-11,3.4894561136919253e-06,1000
\Pi_{51},\frac{\chi_{11}}{\lambda_{11}},6.514253665975518,1.0929014795060827,38.377137927085855,1472.8047154745718,0.001409000520202782,1061.4333734630313,1000
\Pi_{52},\frac{\mu_{11}}{\lambda_{11}},5.922227524743115,0.9149585400805935,27.20692955530615,740.2170158273913,0.0006025108706813283,573.8873660351225,1000
\Pi_{53},\frac{c_{11}}{K_{11}},10421672.318906058,4066949.854932705,27446188.977164514,753293289370226.9,2199343.1437213877,444711393.08661646,1000
\Pi_{54},\frac{L_{11}}{K_{11}},19993174.596388116,4370766.386716465,315845660.13520336,9.97584810262424e+16,2199841.5613630754,9974900232.316193,1000
\Pi_{55},\lambda_{12}*W_{12},3.3832922639320406e-07,1.7888198409478587e-07,4.2725751667064354e-07,1.8254898555156525e-13,1.8237433983786827e-10,4.1141468472953065e-06,1000
\Pi_{56},\frac{\chi_{12}}{\lambda_{12}},5.929885429296533,1.103029505736622,30.31668336306328,919.1012901362378,0.0007317085892670556,685.7887451686302,1000
\Pi_{57},\frac{\mu_{12}}{\lambda_{12}},10.968580020090974,0.9575907512354052,136.6122401889375,18662.90416943995,0.000325699250560018,3885.711487163499,1000
\Pi_{58},\frac{c_{12}}{K_{12}},17234414.935987115,4411500.913761122,71822038.39374249,5158405199032220.0,2198296.884271522,1130700850.5393825,1000
\Pi_{59},\frac{L_{12}}{K_{12}},20140899.07260769,4290331.041653126,109502576.0746354,1.1990814166981312e+16,2198323.3594075046,2066857033.8958883,1000
\Pi_{60},\lambda_{13}*W_{13},3.591996982018721e-07,1.9462600757127386e-07,4.6997462354109937e-07,2.208761467725981e-13,1.4188137856717667e-10,3.8718954694079265e-06,1000
\Pi_{61},\frac{\chi_{13}}{\lambda_{13}},5.689354111163022,1.0341087003743623,21.356739328103895,456.1103147285796,0.0003807962666992161,299.37188219841215,1000
\Pi_{62},\frac{\mu_{13}}{\lambda_{13}},9.279589160958071,0.9876112592262691,89.46704347793825,8004.351868683292,9.90095778835388e-05,2600.467320369066,1000
\Pi_{63},\frac{c_{13}}{K_{13}},34799137.08770806,4457016.913995413,493309982.35922223,2.4335473869525613e+17,2198393.293109954,15108530106.006517,1000
\Pi_{64},\frac{L_{13}}{K_{13}},21252904.356569014,4429954.389015033,154927090.04814819,2.4002403230787016e+16,2199572.470149392,3851017352.923736,1000
