1,MedicalService1,true,4.0,115815.4713162595,1.5820630747184623
1,DrugService,true,5.0,115817.05337933422,1.3567647515883436
1,AssistanceService,true,9.0

2,AlarmService1,true,4.0,115818.4101440858,1.3064345765742473
2,AssistanceService,true,4.0

3,MedicalService2,true,14.0,115819.71657866238,1.5103168188070413
3,DrugService,true,5.0,115821.22689548119,1.9428401465411298
3,AssistanceService,true,19.0

4,MedicalService2,true,14.0,115823.16973562773,1.3941600525722606
4,DrugService,true,5.0,115824.5638956803,1.8159092984569725
4,AssistanceService,true,19.0

5,MedicalService2,true,14.0,115826.37980497876,1.3437196251470596
5,AlarmService1,true,4.0,115827.7235246039,1.908776581622078
5,AssistanceService,true,18.0

6,MedicalService2,true,14.0,115829.63230118553,1.7063677224796265
6,AlarmService2,true,12.0,115831.338668908,1.0683152893325314
6,AssistanceService,true,26.0

7,MedicalService2,true,14.0,115832.40698419734,1.7327364994416712
7,AlarmService3,true,2.0,115834.13972069678,1.4066858403675724
7,AssistanceService,true,16.0

8,MedicalService1,true,4.0,115835.54640653715,1.2401585114566842
8,DrugService,true,5.0,115836.7865650486,1.7664856062910985
8,AssistanceService,true,9.0

9,MedicalService1,true,4.0,115838.5530506549,1.867877749085892
9,DrugService,true,5.0,115840.42092840398,1.098785685360781
9,AssistanceService,true,9.0

10,MedicalService1,true,4.0,115841.51971408934,1.769527246360667
10,DrugService,true,5.0,115843.2892413357,1.4994617950142128
10,AssistanceService,true,9.0

11,AlarmService2,true,12.0,115844.78870313072,1.7534415336995153
11,AssistanceService,true,12.0

12,AlarmService3,true,2.0,115846.54214466442,1.5698238008335466
12,AssistanceService,true,2.0

13,MedicalService1,true,4.0,115848.11196846525,1.2725817187310895
13,AlarmService2,true,12.0,115849.38455018398,1.338597205161932
13,AssistanceService,true,16.0

14,MedicalService2,true,14.0,115850.72314738914,1.510733792107203
14,AlarmService3,true,2.0,115852.23388118125,1.5954113153275102
14,AssistanceService,true,16.0

15,MedicalService1,true,4.0,115853.82929249658,1.7283617332868744
15,DrugService,true,5.0,115855.55765422987,1.548331313446397
15,AssistanceService,true,9.0

16,MedicalService3,true,2.15,115857.10598554331,1.2788460583251435
16,AlarmService1,true,4.0,115858.38483160164,1.9024840388883604
16,AssistanceService,true,6.15

17,MedicalService2,true,14.0,115860.28731564053,1.4332288748555584
17,DrugService,true,5.0,115861.72054451538,1.951948381291004
17,AssistanceService,true,19.0

18,AlarmService3,true,2.0,115863.67249289667,1.649056968075456
18,AssistanceService,true,2.0

19,MedicalService1,true,4.0,115865.32154986475,1.0369117710069986
19,AlarmService2,true,12.0,115866.35846163575,1.8671303171286127
19,AssistanceService,true,16.0

20,MedicalService2,true,14.0,115868.22559195288,1.7123608645924833
20,DrugService,true,5.0,115869.93795281748,1.1402122868748847
20,AssistanceService,true,19.0

21,MedicalService2,true,14.0,115871.07816510435,1.4386280215985607
21,AlarmService3,true,2.0,115872.51679312595,1.6019550549681298
21,AssistanceService,true,16.0

22,MedicalService1,true,4.0,115874.11874818092,1.288934505006182
22,DrugService,true,5.0,115875.40768268592,1.8249770426627947
22,AssistanceService,true,9.0

23,MedicalService1,true,4.0,115877.23265972859,1.5912541400757618
23,DrugService,true,5.0,115878.82391386866,1.7373645243205829
23,AssistanceService,true,9.0

24,AlarmService2,true,12.0,115880.56127839298,1.113598382784403
24,AssistanceService,true,12.0

25,MedicalService3,true,2.15,115881.67487677577,1.850642953926581
25,AlarmService1,true,4.0,115883.5255197297,1.1610433013702277
25,AssistanceService,true,6.15

26,MedicalService1,true,4.0,115884.68656303106,1.8738938099122606
26,DrugService,true,5.0,115886.56045684098,1.0929599060764303
26,AssistanceService,true,9.0

